Run,Operation,Implementation,Datatype,Matrix Size,MetricType,Value
0,10,Python_Shared_Mem,f32,4096,Execution Time,12.017374038696289
0,10,Python_Shared_Mem,f32,4096,Memory Consumption,1634.21484375
0,10,Python_Shared_Mem,f32,4096,Average CPU Load,28.025
0,5,Python_Shared_Mem,f32,4096,Execution Time,16.52394986152649
0,5,Python_Shared_Mem,f32,4096,Memory Consumption,1648.16015625
0,5,Python_Shared_Mem,f32,4096,Average CPU Load,29.727272727272727
0,1,Python_Shared_Mem,int64,2896,Execution Time,4.509109258651733
0,1,Python_Shared_Mem,int64,2896,Memory Consumption,588.4296875
0,1,Python_Shared_Mem,int64,2896,Average CPU Load,30.833333333333332
0,10,Python_Shared_Mem,int64,2896,Execution Time,10.51616644859314
0,10,Python_Shared_Mem,int64,2896,Memory Consumption,667.2109375
0,10,Python_Shared_Mem,int64,2896,Average CPU Load,30.314285714285717
0,5,Python_Shared_Mem,int64,2896,Execution Time,18.025841236114502
0,5,Python_Shared_Mem,int64,2896,Memory Consumption,703.87109375
0,5,Python_Shared_Mem,int64,2896,Average CPU Load,28.933333333333337
0,1,Python_Shared_Mem,int32,4096,Execution Time,6.008403301239014
0,1,Python_Shared_Mem,int32,4096,Memory Consumption,936.63671875
0,1,Python_Shared_Mem,int32,4096,Average CPU Load,31.150000000000002
0,10,Python_Shared_Mem,int32,4096,Execution Time,19.52973175048828
0,10,Python_Shared_Mem,int32,4096,Memory Consumption,1131.171875
0,10,Python_Shared_Mem,int32,4096,Average CPU Load,28.915384615384617
0,5,Python_Shared_Mem,int32,4096,Execution Time,33.04514813423157
0,5,Python_Shared_Mem,int32,4096,Memory Consumption,1204.6328125
0,5,Python_Shared_Mem,int32,4096,Average CPU Load,28.84090909090909
0,1,Python_Shared_Mem,int8,8192,Execution Time,22.531355381011963
0,1,Python_Shared_Mem,int8,8192,Memory Consumption,3104.5078125
0,1,Python_Shared_Mem,int8,8192,Average CPU Load,27.220000000000006
0,10,Python_Shared_Mem,int8,8192,Execution Time,70.59938454627991
0,10,Python_Shared_Mem,int8,8192,Memory Consumption,2284.2890625
0,10,Python_Shared_Mem,int8,8192,Average CPU Load,24.212765957446813
0,5,Python_Shared_Mem,int8,8192,Execution Time,121.67078757286072
0,5,Python_Shared_Mem,int8,8192,Memory Consumption,2805.0625
0,5,Python_Shared_Mem,int8,8192,Average CPU Load,26.15308641975308
0,1,Python_Shared_Mem,uint64,2896,Execution Time,4.5074241161346436
0,1,Python_Shared_Mem,uint64,2896,Memory Consumption,418.83203125
0,1,Python_Shared_Mem,uint64,2896,Average CPU Load,29.0
0,10,Python_Shared_Mem,uint64,2896,Execution Time,10.515460014343262
