Run,Operation,Implementation,Datatype,Matrix Size,MetricType,Value
0,10,Python_SysArg,int64,5792,Average CPU Load,12.750000000000002
0,1,Python_Shared_Mem,f64,100,Execution Time,1.5024147033691406
0,1,Python_Shared_Mem,f64,100,Memory Consumption,160.44140625
0,1,Python_Shared_Mem,f64,100,Average CPU Load,15.6
0,1,Python_Shared_Mem,f64,1000,Execution Time,1.502439260482788
0,1,Python_Shared_Mem,f64,1000,Memory Consumption,235.5703125
0,1,Python_Shared_Mem,f64,1000,Average CPU Load,18.6
0,1,Python_Shared_Mem,f64,2896,Execution Time,3.0046162605285645
0,1,Python_Shared_Mem,f64,2896,Memory Consumption,906.37890625
0,1,Python_Shared_Mem,f64,2896,Average CPU Load,17.05
0,1,Python_Shared_Mem,f64,5792,Execution Time,9.012406349182129
0,1,Python_Shared_Mem,f64,5792,Memory Consumption,3265.80859375
0,1,Python_Shared_Mem,f64,5792,Average CPU Load,14.299999999999999
0,4,Python_Shared_Mem,f64,100,Execution Time,1.502500057220459
0,4,Python_Shared_Mem,f64,100,Memory Consumption,160.2109375
0,4,Python_Shared_Mem,f64,100,Average CPU Load,15.5
0,4,Python_Shared_Mem,f64,1000,Execution Time,1.5025782585144043
0,4,Python_Shared_Mem,f64,1000,Memory Consumption,251.84375
0,4,Python_Shared_Mem,f64,1000,Average CPU Load,21.2
0,4,Python_Shared_Mem,f64,2896,Execution Time,6.008537292480469
0,4,Python_Shared_Mem,f64,2896,Memory Consumption,916.65625
0,4,Python_Shared_Mem,f64,2896,Average CPU Load,12.975
0,4,Python_Shared_Mem,f64,5792,Execution Time,18.023902416229248
0,4,Python_Shared_Mem,f64,5792,Memory Consumption,3233.88671875
0,4,Python_Shared_Mem,f64,5792,Average CPU Load,12.741666666666665
0,5,Python_Shared_Mem,f64,100,Execution Time,1.5025372505187988
0,5,Python_Shared_Mem,f64,100,Memory Consumption,159.70703125
0,5,Python_Shared_Mem,f64,100,Average CPU Load,15.9
0,5,Python_Shared_Mem,f64,1000,Execution Time,1.502551794052124
0,5,Python_Shared_Mem,f64,1000,Memory Consumption,254.22265625
0,5,Python_Shared_Mem,f64,1000,Average CPU Load,21.2
0,5,Python_Shared_Mem,f64,2896,Execution Time,7.5103440284729
0,5,Python_Shared_Mem,f64,2896,Memory Consumption,916.734375
0,5,Python_Shared_Mem,f64,2896,Average CPU Load,12.820000000000002
0,5,Python_Shared_Mem,f64,5792,Execution Time,24.03160524368286
0,5,Python_Shared_Mem,f64,5792,Memory Consumption,3258.328125
0,5,Python_Shared_Mem,f64,5792,Average CPU Load,13.3375
0,1,Python_Shared_Mem,int64,100,Execution Time,1.5024793148040771
0,1,Python_Shared_Mem,int64,100,Memory Consumption,159.890625
0,1,Python_Shared_Mem,int64,100,Average CPU Load,15.5
0,1,Python_Shared_Mem,int64,1000,Execution Time,1.5024096965789795
0,1,Python_Shared_Mem,int64,1000,Memory Consumption,200.98046875
0,1,Python_Shared_Mem,int64,1000,Average CPU Load,18.6
0,1,Python_Shared_Mem,int64,2896,Execution Time,3.0045742988586426
0,1,Python_Shared_Mem,int64,2896,Memory Consumption,586.484375
0,1,Python_Shared_Mem,int64,2896,Average CPU Load,16.7
0,1,Python_Shared_Mem,int64,5792,Execution Time,9.012257814407349
0,1,Python_Shared_Mem,int64,5792,Memory Consumption,1849.83984375
0,1,Python_Shared_Mem,int64,5792,Average CPU Load,13.366666666666667
0,4,Python_Shared_Mem,int64,100,Execution Time,1.5026323795318604
0,4,Python_Shared_Mem,int64,100,Memory Consumption,159.640625
0,4,Python_Shared_Mem,int64,100,Average CPU Load,15.5
0,4,Python_Shared_Mem,int64,1000,Execution Time,1.5027692317962646
0,4,Python_Shared_Mem,int64,1000,Memory Consumption,213.71484375
0,4,Python_Shared_Mem,int64,1000,Average CPU Load,21.2
0,4,Python_Shared_Mem,int64,2896,Execution Time,7.510569334030151
0,4,Python_Shared_Mem,int64,2896,Memory Consumption,659.33984375
0,4,Python_Shared_Mem,int64,2896,Average CPU Load,11.979999999999999
0,4,Python_Shared_Mem,int64,5792,Execution Time,22.529422283172607
0,4,Python_Shared_Mem,int64,5792,Memory Consumption,2223.26953125
0,4,Python_Shared_Mem,int64,5792,Average CPU Load,13.906666666666666
0,5,Python_Shared_Mem,int64,100,Execution Time,1.5025091171264648
0,5,Python_Shared_Mem,int64,100,Memory Consumption,160.69140625
0,5,Python_Shared_Mem,int64,100,Average CPU Load,15.6
0,5,Python_Shared_Mem,int64,1000,Execution Time,3.0046887397766113
0,5,Python_Shared_Mem,int64,1000,Memory Consumption,221.6484375
0,5,Python_Shared_Mem,int64,1000,Average CPU Load,14.05
0,5,Python_Shared_Mem,int64,2896,Execution Time,13.517120361328125
0,5,Python_Shared_Mem,int64,2896,Memory Consumption,711.69140625
0,5,Python_Shared_Mem,int64,2896,Average CPU Load,14.000000000000002
